[     652ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:5175/node_modules/.vite/deps/chunk-5MJJNU6A.js?v=e22249a8:21608
[ 1797235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1797236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1812236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1812236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1827235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1827235ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1842236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1842236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1857237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1857237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1872236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1872236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1887236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1887236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1902236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1902236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1917235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1917235ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1932236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1932237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1947236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1947236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1962236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1962236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1977236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1977236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 1992236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 1992236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2007236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2007236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2022236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2022237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2037236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2037236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2052236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2052236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2067236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2067236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2082236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2082236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2097236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2097237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2112237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2112237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2127236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2127237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2142237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2142237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2157236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2157236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2172236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2172236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2187236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2187237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2202236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2202236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2217237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2217237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2232236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2232237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2247236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2247236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2262237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2262237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2277236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2277236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2292236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2292236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2307235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2307235ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2322236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2322237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2337237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2337237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2352236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2352236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2367236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2367237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2382236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2382237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2397237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2397237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2412237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2412237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2427236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2427237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2442237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2442237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2457235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2457235ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2472237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2472237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2487237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2487237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2502236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2502237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2517237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2517237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2532237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2532237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2547237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2547237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2562235ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2562236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2577237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2577237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2592236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2592236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2607238ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2607238ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2622237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2622237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2637237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2637237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2652236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2652236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2667237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2667237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2682236ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2682236ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2697237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2697237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2712237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2712238ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2727237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2727237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2742237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2742238ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2757237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2757237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2772237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2772238ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2787237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2787237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2802237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2802237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2817237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2817237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2832237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2832237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2847237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2847237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2862237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2862237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
[ 2877237ms] [LOG] 🔍 [API INTERCEPTOR] Processing request: {url: /api/notifications/count, method: get, tokenExists: true, tokenLength: 327, tokenPreview: eyJhbGciOiJIUzI1NiIs...} @ http://localhost:5175/src/utils/api.ts:30
[ 2877237ms] [LOG] ✅ [API INTERCEPTOR] Added Authorization header for: /api/notifications/count @ http://localhost:5175/src/utils/api.ts:43
